Item ID,AegisName,Server English Name,Category,EquipLevelMin,Slots,Reason
470056,Chaser_Shoes,Chaser's Shoes,Shoes,100,0,Item ID absent from System/itemInfo_true.lub
470057,Chaser_Shoes_,Pursuiter Shoes,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470059,Disillusion_P_Shoes_,Disillusion Thoughtform Shoes,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470061,Cylinder_Boots_,Cylinder Boots,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470063,Lethargy_P_Shoes_,Lethargy Thoughtform Shoes,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470075,Peep_Toe_Sandals,Peep Toe Sandals,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470079,Indecisive_P_Shoes_,Indecisive Thoughtform Shoes,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470081,Arrogance_P_Shoes_,Arrogant Thoughtform Shoes,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470083,Regeneration_P_Shoes_,Regeneration Thoughtform Shoes,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470085,Rune_Greave_JP_,Rune Greaves,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470086,Lapine_Pray_Shoes,Lapine Prayer Shoes,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470090,Runaway_P_Shoes_,Runaway Thoughtform Shoes,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470092,Disappointment_P_Shoes_,Despair Thoughtform Shoes,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470095,Destroy_World_Boots,Destroyer Boots,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470096,Cursed_Devils_Boots_A,Awakening Magic Curse Boots,Shoes,130,1,Item ID absent from System/itemInfo_true.lub
470097,HalfBloodPrincess_Shoes,Demon Hunting Shoes,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470098,EC_Boots_TW,Jade Crystal Boots,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470099,Rachel_Boots,Awakened Glacier Boots,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470105,Shoes_Of_Judex,Purge Shoes,Shoes,100,0,Item ID absent from System/itemInfo_true.lub
470106,Shoes_Of_Judex_,Shoes of Purge,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470120,Scrap_Remodel_Shoes_TW,Mechanical Aluminum Modified Boots,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470127,Wine_Shoes,Crimson Magic Boots,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470129,Corruption_Boots,Fallen Gods Chant Magic Boots,Shoes,200,1,Item ID absent from System/itemInfo_true.lub
470130,End_of_the_World,End of the World,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470171,ROZ_FV_Cassock_Boots,Shining Priest's Boots,Shoes,150,1,Item ID absent from System/itemInfo_true.lub
470172,ROZ_FV_Rachel_Boots,Frost Ice Snow Boots,Shoes,150,1,Item ID absent from System/itemInfo_true.lub
470177,Walk_Of_DarkVoid,Void Darkness Boots,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470180,Starry_Sky_Twin_Prime,Starry Sky Twin Prime,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470181,Comp_Ancient_Hero_Boots,[Not For Sale] Ancient Hero Boots,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470182,Agenda_Boots_LT_TW,Boots of Judgment-LT,Shoes,190,1,Item ID absent from System/itemInfo_true.lub
470183,Temporal_Boots_LT_TW,Exotic Temporal Boots-LT,Shoes,190,1,Item ID absent from System/itemInfo_true.lub
470187,Beast_Area_Shoes,Beast Territory Boots,Shoes,200,1,Item ID absent from System/itemInfo_true.lub
470192,Fifth_Element,Fifth Element,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470193,Military_Boots_TH,Military Boots TH,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470194,Comp_Military_Boots_TH,[Not for Sale] Military Boots TH,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470199,Wine_Shoes_LT,Crimson Magic Boots-LT,Shoes,190,1,Item ID absent from System/itemInfo_true.lub
470205,Astraea_Shoes_LT,Asteria's Boots-LT,Shoes,190,1,Item ID absent from System/itemInfo_true.lub
470206,Prana_Boots,Prana Boots,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470239,Gray_W_Boots_JP,[Not For Sale] Gray Wolf Boots,Shoes,200,0,Item ID absent from System/itemInfo_true.lub
470240,Gray_W_Shoes_JP,[Not For Sale] Gray Wolf Shoes,Shoes,200,0,Item ID absent from System/itemInfo_true.lub
470241,Snowflower_Boots_JP,[Not For Sale] Snowflake Boots,Shoes,220,0,Item ID absent from System/itemInfo_true.lub
470242,Snowflower_Shoes_JP,[Not For Sale] Snowflake Shoes,Shoes,220,0,Item ID absent from System/itemInfo_true.lub
470243,Two_Side_Diamond_Boots,Two Side Diamond Boots,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470245,Comp_Destroy_W_Boots,[Not For Sale] Destroyer Boots,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470247,Mid_Knight_Shoes,Knight's Boots of Midgard,Shoes,130,1,Item ID absent from System/itemInfo_true.lub
470254,KenZen_Ichinyo,Will of Sword and Zen,Shoes,200,1,Item ID absent from System/itemInfo_true.lub
470255,Zodiac_Boots_SM,Zodiac Boots (Swordsman),Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470256,Comp_Zodiac_Boots_SM,[Not For Sale] Zodiac Boots (Swordsman),Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470258,Zodiac_Boots_MG,Zodiac Boots (Mage),Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470259,Comp_Zodiac_Boots_MG,[Not For Sale] Zodiac Boots (Mage),Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470263,Zodiac_Boots_AC,Zodiac Boots (Archer),Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470264,Comp_Zodiac_Boots_AC,[Not For Sale] Zodiac Boots (Archer),Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470266,Mythical_Moonlight_US,Mythical Moonlight Paw,Shoes,130,1,Item ID absent from System/itemInfo_true.lub
470267,Zodiac_Boots_MC,Zodiac Boots (Merchant),Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470268,Comp_Zodiac_Boots_MC,[Not For Sale] Zodiac Boots (Merchant),Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470269,EC_Boots__LT_TW,Jade Crystal Boots-LT,Shoes,190,1,Item ID absent from System/itemInfo_true.lub
470270,Zodiac_Boots_AL,Zodiac Boots (Acolyte),Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470271,Comp_Zodiac_Boots_AL,[Not For Sale] Zodiac Boots (Acolyte),Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470272,Zodiac_Boots_TF,Zodiac Boots (Thief),Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470273,Comp_Zodiac_Boots_TF,[Not For Sale] Zodiac Boots (Thief),Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470274,Twinhead_dragon_Boots,Twinhead Dragon Boots,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470277,aegis_470277,Ultra Shoes,Shoes,100,0,Item ID absent from System/itemInfo_true.lub
470278,Daybreak_Stargazer,Daybreak Stargazer,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470283,Scrap_Remodel_Shoes_LT,Mechanical Aluminum Modified Boots-LT,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470284,aegis_470284,Nameless Swordsman Boots,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470287,SST_Prime_TH,Starry Sky Twin Prime,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470288,Comp_SST_Prime_TH,[Not For Sale] Starry Sky Twin Prime,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470289,Mecha_Greaves_US,Ancient Mechanic Greaves,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470290,aegis_470290,Mjolnir Mine Shoes,Shoes,230,1,Item ID absent from System/itemInfo_true.lub
470291,Astrolo_Dawn_Boots,Astrologer's Dawn Boots,Shoes,190,1,Item ID absent from System/itemInfo_true.lub
470292,Hermit_Shoes_US,Evil Hermit Shoes,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470294,aegis_470294,Phantom Boots,Shoes,170,1,Item ID absent from System/itemInfo_true.lub
470296,aegis_470296,Phantom Combat Boots,Shoes,170,1,Item ID absent from System/itemInfo_true.lub
470298,aegis_470298,Phantom Sneakers,Shoes,170,1,Item ID absent from System/itemInfo_true.lub
470300,aegis_470300,Phantom Heels,Shoes,170,1,Item ID absent from System/itemInfo_true.lub
470306,Hollow_Aggressor,Hollow Aggressor,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470312,Kshatra_Vairya,Kshatra Vairya,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470318,aegis_470318,Ghost Galoshes,Shoes,170,1,Item ID absent from System/itemInfo_true.lub
470329,Ranger_Shoes_US,Ancient Ranger Shoes,Shoes,100,1,Item ID absent from System/itemInfo_true.lub
470330,Santa_Boots,Santa Claus Boots,Shoes,130,1,Item ID absent from System/itemInfo_true.lub
480011,Skin_Of_AzidaHaka,Azi Dahaka's Skin,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480023,Arabian_Manteau,Arabian Manteau,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480024,Subject_Cape_TW,Great Fallen Manteau,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480025,Owl_Baron_Mantle,Owl Baron Mantle,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480045,Guardian_Soul,Guardian Soul,Garments,100,0,Item ID absent from System/itemInfo_true.lub
480051,Kingly_Manteau,Monarch Manteau,Garments,130,1,Item ID absent from System/itemInfo_true.lub
480053,Behemoth_Muffler,Behemoth Muffler,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480060,C_Wing_Of_Angel_Move_GR,Costume Wavy Green Angel Wings,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480064,Storm_Muffler,Storm Muffler,Garments,100,0,Item ID absent from System/itemInfo_true.lub
480075,Baby_Boar_Bib,Baby Boar Bib,Garments,100,0,Item ID absent from System/itemInfo_true.lub
480076,Temporal_Cape_TW,Exotic Temporal Manteau,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480077,Magma_Manteau,Magma Manteau,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480081,Glotoneria,Glotoneria,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480082,C_Sandalphon_Wing_TW,Costume Sandalphon Wings,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480084,Fafnir_Manteau,Fafnir Breath,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480085,Devil_Manteau_JP,Devils Garment,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480086,C_CAPOO_Bag_TW,Costume CAPOO Bag,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480088,Ultio_Cape_TW,Ultio Holy Magic Cloak,Garments,130,1,Item ID absent from System/itemInfo_true.lub
480092,C_Sudden_Wealth_J,Costume Sudden Wealth,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480094,ErymanthianSkin,Erymanthian Skin,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480109,WhiteKnight_Mantle,White Knight's Cloak,Garments,175,0,Item ID absent from System/itemInfo_true.lub
480114,Striking_Mikoshi,Striking Mikoshi,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480116,Cursed_Devils_Manteau_A,Awakening Magic Curse Cloak,Garments,130,1,Item ID absent from System/itemInfo_true.lub
480119,C_Niflheim_Key,Costume Niflheim Key,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480120,Guardian_Soul_TH,Guardian Soul,Garments,100,0,Item ID absent from System/itemInfo_true.lub
480121,C_Striking_Mikoshi,Costume Striking Mikoshi,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480134,Avareco,Avareco,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480135,Rachel_manteau,Awakened Glacier Manteau,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480149,Battle_Aura_Manteau_TW,Battle Aura Manteau,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480153,S_G_Manteau_TW,Sunshine Gravel Cloak,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480154,Devil_Flame_Manteau_TW,Devil's Fire Cloak,Garments,130,1,Item ID absent from System/itemInfo_true.lub
480155,C_Vietnam_flag_hood,Costume National Flag,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480156,Aegis_System,Aegis System,Garments,100,0,Item ID absent from System/itemInfo_true.lub
480158,C_Lunatic_Bag,Costume Lunatic Bag,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
480161,Subject_CapeRange_TH,Subject Cape (Range),Garments,100,1,Item ID absent from System/itemInfo_true.lub
480166,Subject_CapeMagic_TH,Subject Cape (Magic),Garments,100,1,Item ID absent from System/itemInfo_true.lub
480172,Subject_CapeMelee_TH,Subject Cape (Melee),Garments,100,1,Item ID absent from System/itemInfo_true.lub
480182,Bastawtozaq_Heart_,Bastawtozaq Heart,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480183,Comp_Bastawtozaq_Heart_,[Not For Sale] Bastawtozaq Heart,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480184,Warm_Dandelion_Cape_J,Warm Dandelion Cape,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480188,Valkyrie_Curse_blight,Valkyrie Curse Bright,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480192,2022RTC_V_Coat4,2022RTC Memorial Victory Coat,Garments,200,1,Item ID absent from System/itemInfo_true.lub
480220,Whale_Shark_Float,Whale Shark Float,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480221,C_Ninetail_Tail,Costume Nine Tailed Fox Tail,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480222,C_J_Umbrella,Costume Japanese Umbrella,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480224,ROZ_FV_Cassock_Manteau,Shining Priest's Cloak,Garments,150,1,Item ID absent from System/itemInfo_true.lub
480225,ROZ_FV_Rachel_manteau,Frosty Cloak,Garments,150,1,Item ID absent from System/itemInfo_true.lub
480228,Day_of_the_Dead,Dia de Muertos,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480229,Comp_MenblattWing,[Not For Sale] Menblatt Wing Manteau,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480237,C_Katana_TenguMaster,Costume Tengu Sword,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480239,C_Cupid_Wing_Pink_ROC,Costume Pink Cupid Wing,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480242,Tele_WG_Cape,Wind God Cloak,Garments,130,1,Item ID absent from System/itemInfo_true.lub
480247,C_Giant_Angeling,Costume Giant Angeling,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480251,Mystical_Wing,Mystery Wing,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480252,C_Mystical_Wing,Costume Mystery Wing,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480256,DID_Cape_TH,DID Cape,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480264,C_Harmony_Wing_ROC,Costume Wing of Harmony,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480269,N_Avenger_Cape_TW,Revenge Cloak of Naght Sieger,Garments,130,1,Item ID absent from System/itemInfo_true.lub
480270,N_Spirit_Cape_TW,Cloak of Naght Sieger,Garments,130,1,Item ID absent from System/itemInfo_true.lub
480271,C_Angelic_Long_BD,Costume Angelic Long (Blonde),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480272,C_Angelic_Long_RBD,Costume Angelic Long (Royal Blonde),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480273,C_Angelic_Long_SV,Costume Angelic Long (Silver),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480274,C_Angelic_Long_RSV,Costume Angelic Long (Royal Silver),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480275,Comp_Phreeoni_Wing,[Not For Sale] Phreeoni Wing,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480276,Occult_Nature_Cape,Graceful Force of Nature Cloak,Garments,130,1,Item ID absent from System/itemInfo_true.lub
480280,C_Big_Ribbon_Cloak_WH,Costume Big Milky Ribbon Cloak,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480287,C_Skia_Doll,Costume Skia Doll,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480289,C_Moonlight_Bell,Costume Moonlight Flower Bell,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480291,Hero_Favor,Heroic Favor Cloak,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480292,Hero_Courage,Heroic Valor Cloak,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480305,C_Pope_Doll,Costume Pope Doll,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480306,Dual_SW_Cape,Dual Shadow World Cloak,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480312,Temporal_Cape_TW_LT,Exotic Temporal Manteau-LT,Garments,190,1,Item ID absent from System/itemInfo_true.lub
480313,Hunting_Scarf_TH,Hunting Scarf,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480314,Comp_Hunting_Scarf_TH,[Not For Sale] Hunting Scarf,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480317,Magic_Compression,Magic Compression,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480319,Divine_Phoenix,Divine Phoenix,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480322,aegis_480322,Opened Illusion Muffler,Garments,150,1,Item ID absent from System/itemInfo_true.lub
480323,aegis_480323,Opened Illusion Ancient Cape,Garments,150,1,Item ID absent from System/itemInfo_true.lub
480325,2023RTC_S_Robe1,2023 ROS Champion Spark Cloak,Garments,150,1,Item ID absent from System/itemInfo_true.lub
480326,2023RTC_S_Robe2,2023 ROS Runner Up Spark Cloak,Garments,150,1,Item ID absent from System/itemInfo_true.lub
480327,2023RTC_S_Robe3,2023 ROS Third Place Spark Cloak,Garments,150,1,Item ID absent from System/itemInfo_true.lub
480328,2023RTC_S_Robe4,2023 ROS Decisive Battle Spark Cloak,Garments,150,1,Item ID absent from System/itemInfo_true.lub
480329,C_2023RTC_S_Robe4,Costume ROS 2023 Flames Coat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480330,C_Vietnam_flag_hood_JP,Costume Hero Cloak,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480331,MD_Geffen_Cloth_JP,Magic Barrier Cloth,Garments,200,1,Item ID absent from System/itemInfo_true.lub
480338,Astraea_Cape_LT,Asteria's Cloak-LT,Garments,150,1,Item ID absent from System/itemInfo_true.lub
480339,aegis_480339,Opened Illusion Survivor's Manteau,Garments,150,1,Item ID absent from System/itemInfo_true.lub
480340,Comp_Supplement_Wing,[Not For Sale] Improved Powered Wing,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480342,Kings_Twin_Sword_BR,Monarch's Swords,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480358,Dark_Shadow_Scarf_TH,Dark Shadow Scarf,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480359,Comp_Shadow_Scarf_TH,[Not For Sale] Dark Shadow Scarf,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480363,C_Big_Hosangto,Costume Oversized Miss Rabbit,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480364,C_BlackCatBag,Costume Black Cat Bag,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480365,Fallen_Protect_Manteau,Fallen Protect Manteau,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480367,Spendid_Cape_BR,Splendid Cover,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480368,C_Big_Lollipop,Costume Big Lollipop,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480372,Giant_Mad_Bunny_TW,Mad Bunny Backpack,Garments,100,1,Item ID absent from System/itemInfo_true.lub
480377,C_Cat_Doll_WH,Costume White Cat Doll,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
480388,Gray_W_Muffler_JP,[Not For Sale] Gray Wolf Muffler,Garments,200,0,Item ID absent from System/itemInfo_true.lub
480389,Gray_W_Manteau_JP,[Not For Sale] Gray Wolf Cloak,Garments,220,0,Item ID absent from System/itemInfo_true.lub
