Item ID,AegisName,Server English Name,Category,EquipLevelMin,Slots,Client Display Name,Client Resource Name,NPC Route,Price
450167,Vague_Star_Suit,Faint Star's Suit,Armor,240,1,희미한 별의 슈츠,Vague_Star_Suit,Equipment Archive > Armor > Lv 200+,2000000
450168,Vague_Star_Armor,Faint Star's Armor,Armor,240,1,희미한 별의 아머,Vague_Star_Armor,Equipment Archive > Armor > Lv 200+,2000000
450169,Star_Armor_Of_Pow,Nebula Armor of Power,Armor,240,1,힘의 성운 아머,Star_Armor_Of_Pow,Equipment Archive > Armor > Lv 200+,2000000
450170,Star_Armor_Of_Sta,Nebula Armor of Stamina,Armor,240,1,체력의 성운 아머,Star_Armor_Of_Sta,Equipment Archive > Armor > Lv 200+,2000000
450171,Star_Suit_Of_Con,Nebula Suit of Concentration,Armor,240,1,민첩의 성운 슈츠,Star_Suit_Of_Con,Equipment Archive > Armor > Lv 200+,2000000
450172,Star_Suit_Of_Crt,Nebula Suit of Creative,Armor,240,1,행운의 성운 슈츠,Star_Suit_Of_Crt,Equipment Archive > Armor > Lv 200+,2000000
450173,Star_Robe_Of_Spl,Nebula Robe of Spell,Armor,240,1,지혜의 성운 로브,Star_Robe_Of_Spl,Equipment Archive > Armor > Lv 200+,2000000
450174,Star_Robe_Of_Wis,Nebula Robe of Wisdom,Armor,240,1,정신의 성운 로브,Star_Robe_Of_Wis,Equipment Archive > Armor > Lv 200+,2000000
450177,Gray_W_Suits,Gray Wolf Suit,Armor,190,1,그레이 울프 슈츠,Gray_W_Suits,Equipment Archive > Armor > Lv 160-199,1000000
450178,Gray_W_Robe,Gray Wolf Robe,Armor,190,1,그레이 울프 로브,Gray_W_Robe,Equipment Archive > Armor > Lv 160-199,1000000
450191,ST_Orleans_Gown,Engraved Orlean's Gown,Armor,210,1,각인된 오를레앙의 제복,ST_Orleans_Gown,Equipment Archive > Armor > Lv 200+,2000000
450192,ST_Naga_Armor,Engraved Naga's Scale Armor,Armor,210,1,각인된 나가의 비늘 갑옷,ST_Naga_Armor,Equipment Archive > Armor > Lv 200+,2000000
450199,Barmund_Armor,Varmundt Rune Armor,Armor,210,1,바르문트 룬의 갑옷,Barmund_Armor,Equipment Archive > Armor > Lv 200+,2000000
450200,Barmund_Flame_Armor,Varmundt Fire Rune Armor,Armor,210,1,바르문트 화염 룬 아머,Barmund_Flame_Armor,Equipment Archive > Armor > Lv 200+,2000000
450201,Barmund_Plain_Armor,Varmundt Glade Rune Armor,Armor,210,1,바르문트 초원 룬 아머,Barmund_Plain_Armor,Equipment Archive > Armor > Lv 200+,2000000
450202,Barmund_Death_Armor,Varmundt Death Rune Robe,Armor,210,1,바르문트 죽음 룬 로브,Barmund_Death_Robe,Equipment Archive > Armor > Lv 200+,2000000
450203,Barmund_Ice_Armor,Varmundt Ice Rune Armor,Armor,210,1,바르문트 얼음 룬 아머,Barmund_Ice_Armor,Equipment Archive > Armor > Lv 200+,2000000
450206,Snowflower_Armor,Snowflower Armor,Armor,210,1,설화의 갑옷,Snowflower_Armor,Equipment Archive > Armor > Lv 200+,2000000
450207,Snowflower_Robe,Snowflower Robe,Armor,210,1,설화의 로브,Snowflower_Robe,Equipment Archive > Armor > Lv 200+,2000000
450217,Phreeoni_Wing_Suits,Phreeoni Wing Suit,Armor,200,1,프리오니 윙 슈츠,Phreeoni_Wing,Equipment Archive > Armor > Lv 200+,2000000
450229,Hs_Mail,Herosria Mail,Armor,200,0,헤로스리아 메일,Hs_Mail,Equipment Archive > Armor > Lv 200+,2000000
450230,Hs_Tights,Herosria Tights,Armor,200,0,헤로스리아 타이즈,개량형타이즈,Equipment Archive > Armor > Lv 200+,2000000
450231,Hs_Suits,Herosria Suit,Armor,200,0,헤로스리아 슈츠,Hs_Suits,Equipment Archive > Armor > Lv 200+,2000000
450232,Hs_Robe,Herosria Magic Robe,Armor,200,0,헤로스리아 매직 로브,캐스팅의로브,Equipment Archive > Armor > Lv 200+,2000000
450233,Hs_Plate,Herosria Full Plate,Armor,200,0,헤로스리아 풀 플레이트,Hs_Plate,Equipment Archive > Armor > Lv 200+,2000000
450234,Flame_Rune_Armor,Rune Armor of Flame,Armor,230,1,화염의 룬 아머,Flame_Rune_Armor,Equipment Archive > Armor > Lv 200+,2000000
450243,Plain_Rune_Armor,Rune Armor of Plain,Armor,230,1,초원의 룬 아머,Plain_Rune_Armor,Equipment Archive > Armor > Lv 200+,2000000
450244,Ice_Rune_Armor,Rune Armor of Ice,Armor,230,1,얼음의 룬 아머,Ice_Rune_Armor,Equipment Archive > Armor > Lv 200+,2000000
450245,Death_Rune_Armor,Rune Robe of Death,Armor,230,1,죽음의 룬 로브,Death_Rune_Armor,Equipment Archive > Armor > Lv 200+,2000000
450264,Glacier_Armor,Glacier Armor,Armor,230,1,글레이시아 아머,Glacier_Armor,Equipment Archive > Armor > Lv 200+,2000000
450265,Glacier_Robe,Glacier Robe,Armor,230,1,글레이시아 로브,Glacier_Robe,Equipment Archive > Armor > Lv 200+,2000000
450266,Glacier_Manteau,Glacier Manteau,Garments,230,1,글레이시아 망토,Glacier_Manteau,Equipment Archive > Garments > Lv 200+,2000000
450267,Glacier_Muffler,Glacier Muffler,Garments,230,1,글레이시아 머플러,Glacier_Muffler,Equipment Archive > Garments > Lv 200+,2000000
450268,Glacier_Shoes,Glacier Shoes,Shoes,230,1,글레이시아 슈즈,Glacier_Shoes,Equipment Archive > Shoes > Lv 200+,2000000
450270,D_Glacier_Armor,Dim Glacier Armor,Armor,230,1,딤 글레이시아 아머,D_Glacier_Armor,Equipment Archive > Armor > Lv 200+,2000000
450271,D_Glacier_Robe,Dim Glacier Robe,Armor,230,1,딤 글레이시아 로브,D_Glacier_Robe,Equipment Archive > Armor > Lv 200+,2000000
450274,Flame_E_R_Armor,Fiery Earth Rune Armor,Armor,250,1,화염의 대지 룬 아머,Flame_E_R_Armor,Equipment Archive > Armor > Lv 200+,2000000
450279,Ice_S_R_Suits,Icy Storm Rune Suit,Armor,250,1,냉기의 폭풍 룬 슈츠,Ice_S_R_Suits,Equipment Archive > Armor > Lv 200+,2000000
450280,Soul_P_R_Robe,Soul Purifying Rune Robe,Armor,250,1,영혼의 정화 룬 로브,Soul_P_R_Robe,Equipment Archive > Armor > Lv 200+,2000000
450281,Corrupt_P_R_Cloth,Corrupted Poison Rune Cloth,Armor,250,1,타락의 맹독 룬 클로스,Corrupt_P_R_Cloth,Equipment Archive > Armor > Lv 200+,2000000
450350,Gaebolg_Armor,Gaebolg Armor,Armor,245,1,게오보르그 아머,Gaebolg_Armor,Equipment Archive > Armor > Lv 200+,2000000
450351,Gaebolg_Robe,Gaebolg Robe,Armor,245,1,게오보르그 로브,Gaebolg_Robe,Equipment Archive > Armor > Lv 200+,2000000
450405,aegis_450405,Convertible Physical Armor,Armor,150,1,컨버터블 피지컬 아머,Imp_Powered_Suit,Equipment Archive > Armor > Lv 130-159,500000
450406,aegis_450406,Convertible Magical Armor,Armor,150,1,컨버터블 매지컬 아머,Imp_Powered_Suit,Equipment Archive > Armor > Lv 130-159,500000
450407,aegis_450407,Convertible Critical Armor,Armor,150,1,컨버터블 크리티컬 아머,Imp_Powered_Suit,Equipment Archive > Armor > Lv 130-159,500000
450412,Yorscalp_Armor,Yorscalp Armor,Armor,250,1,요르스칼프 아머,Yorscalp_Armor,Equipment Archive > Armor > Lv 200+,2000000
450413,Yorscalp_Robe,Yorscalp Robe,Armor,250,1,요르스칼프 로브,Yorscalp_Robe,Equipment Archive > Armor > Lv 200+,2000000
450421,Royal_H_Mail_A,Royal Hunting Mail A-type,Armor,115,1,로얄 헌팅 메일 A타입,Cursed_Devils_Mail_A,Equipment Archive > Armor > Lv 100-129,200000
450422,Royal_H_Mail_B,Royal Hunting Mail B-type,Armor,115,1,로얄 헌팅 메일 B타입,Kingly_Armor,Equipment Archive > Armor > Lv 100-129,200000
450440,Entwined_Armor,Entwined Magical Armor,Armor,220,1,뒤엉킨 마력의 갑옷,Entwined_Armor,Equipment Archive > Armor > Lv 200+,2000000
450441,Entwined_Robe,Entwined Magical Robe,Armor,220,1,뒤엉킨 마력의 로브,Entwined_Robe,Equipment Archive > Armor > Lv 200+,2000000
460005,MD_Geffen_Shield,Magic Absorber,Shields,230,1,매직 어브솔버,MD_Geffen_Shield,Equipment Archive > Shields > Lv 200+,2000000
460006,MD_Geffen_Shield2,Encyclopedia Complete Edition,Shields,230,1,대백과 사전 완전판,MD_Geffen_Shield2,Equipment Archive > Shields > Lv 200+,2000000
460013,Poenetentia_Aegis,Poenitentia Aegis,Shields,230,1,페니텐티아 아이기스,Poenetentia_Aegis,Equipment Archive > Shields > Lv 200+,2000000
460020,Mad_Bunny_K_LT,Mad Bunny-LT,Shields,160,1,매드바니-LT,매드바니,Equipment Archive > Shields > Lv 160-199,1000000
460021,ST_Orleans_Server,Engraved Orlean's Server,Shields,210,1,각인된 오를레앙의 서버,ST_Orleans_Server,Equipment Archive > Shields > Lv 200+,2000000
460022,ST_Naga_Shield,Engraved Naga's Scale Shield,Shields,210,1,각인된 나가의 비늘 방패,ST_Naga_Shield,Equipment Archive > Shields > Lv 200+,2000000
460034,Hs_Brutal_Shield,Herosria Brutal Shield,Shields,200,0,헤로스리아 브루털 쉴드,스트롱쉴드,Equipment Archive > Shields > Lv 200+,2000000
460035,Hs_Cranial_Shield,Herosria Cranial Shield,Shields,200,0,헤로스리아 크레이니얼 쉴드,플래티넘쉴드,Equipment Archive > Shields > Lv 200+,2000000
460036,Hs_Brutal_Guard,Herosria Brutal Guard,Shields,200,0,헤로스리아 브루털 가드,홀리가드,Equipment Archive > Shields > Lv 200+,2000000
460037,Hs_Cranial_Guard,Herosria Cranial Guard,Shields,200,0,헤로스리아 크레이니얼 가드,실버가드,Equipment Archive > Shields > Lv 200+,2000000
460040,Glacier_Guard,Glacier Guard,Shields,230,1,글레이시아 가드,Glacier_Guard,Equipment Archive > Shields > Lv 200+,2000000
460072,Shield_Furious,Furious Shield,Shields,205,1,진노의 방패,로즈오브에덴,Equipment Archive > Shields > Lv 200+,2000000
470022,Auto_Leg_A,Automatic Leg Type A,Shoes,160,1,오토매틱 레그 A타입,Auto_Leg_A,Equipment Archive > Shoes > Lv 160-199,1000000
470023,Auto_Leg_B,Automatic Leg Type B,Shoes,160,1,오토매틱 레그 B타입,Auto_Leg_B,Equipment Archive > Shoes > Lv 160-199,1000000
470070,Egirnion_Shoes,Aegirnion Shoes,Shoes,140,1,에기르니안 슈즈,에길슈즈,Equipment Archive > Shoes > Lv 130-159,500000
470071,MD_Airboat_Boots,Unknown Strength Boots,Shoes,230,1,불명의 힘 부츠,MD_Airboat_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470072,MD_Airboat_Boots2,Unknown Dexterity Boots,Shoes,230,1,불명의 손재주 부츠,MD_Airboat_Boots2,Equipment Archive > Shoes > Lv 200+,2000000
470073,MD_Airboat_Boots3,Unknown Vitality Boots,Shoes,230,1,불명의 생명력 부츠,MD_Airboat_Boots3,Equipment Archive > Shoes > Lv 200+,2000000
470074,MD_Airboat_Boots4,Unknown Intelligence Boots,Shoes,230,1,불명의 마력 부츠,MD_Airboat_Boots4,Equipment Archive > Shoes > Lv 200+,2000000
470076,MD_Airboat_Boots5,Unknown Agility Boots,Shoes,230,1,불명의 민첩 부츠,MD_Airboat_Boots5,Equipment Archive > Shoes > Lv 200+,2000000
470077,MD_Airboat_Boots6,Unknown Luck Boots,Shoes,230,1,불명의 행운 부츠,MD_Airboat_Boots6,Equipment Archive > Shoes > Lv 200+,2000000
470087,Gray_W_Boots,Gray Wolf Boots,Shoes,190,1,그레이 울프 부츠,Gray_W_Boots,Equipment Archive > Shoes > Lv 160-199,1000000
470088,Gray_W_Shoes,Gray Wolf Shoes,Shoes,190,1,그레이 울프 슈즈,Gray_W_Shoes,Equipment Archive > Shoes > Lv 160-199,1000000
470094,Hero_Boots_LT,Hero Boots-LT,Shoes,190,1,영웅의 부츠-LT,Hero_Boots_LT,Equipment Archive > Shoes > Lv 160-199,1000000
470107,Barmund_Greave,Varmundt Rune Greaves,Shoes,210,1,바르문트 룬의 그리브,Barmund_Greave,Equipment Archive > Shoes > Lv 200+,2000000
470108,Barmund_Plain_Boots,Varmundt Glade Rune Boots,Shoes,210,1,바르문트 초원 룬 부츠,Barmund_Plain_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470109,Barmund_Flame_Boots,Varmundt Fire Rune Boots,Shoes,210,1,바르문트 화염 룬 부츠,Barmund_Flame_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470110,Barmund_Death_Boots,Varmundt Death Rune Boots,Shoes,210,1,바르문트 죽음 룬 부츠,Barmund_Death_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470111,Barmund_Ice_Boots,Varmundt Ice Rune Boots,Shoes,210,1,바르문트 얼음 룬 부츠,Barmund_Ice_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470115,Snowflower_Boots,Snowflower Boots,Shoes,210,1,설화의 부츠,Snowflower_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470116,Snowflower_Shoes,Snowflower Shoes,Shoes,210,1,설화의 슈즈,Snowflower_Shoes,Equipment Archive > Shoes > Lv 200+,2000000
470122,Beast_Leather_Shoes,Beast's Leather Shoes,Shoes,200,1,야수의 가죽 신발,네르갈슈즈,Equipment Archive > Shoes > Lv 200+,2000000
470153,Hs_Speed_Boots,Herosria Speed Boots,Shoes,200,0,헤로스리아 스피드 부츠,Hs_Speed_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470154,Hs_Casting_Shoes,Herosria Casting Shoes,Shoes,200,0,헤로스리아 캐스팅 슈즈,Hs_Casting_Shoes,Equipment Archive > Shoes > Lv 200+,2000000
470155,Hs_Critical_Shoes,Herosria Critical Shoes,Shoes,200,0,헤로스리아 크리티컬 슈즈,Hs_Critical_Shoes,Equipment Archive > Shoes > Lv 200+,2000000
470156,Hs_Fix_Sandle,Herosria Fix Sandals,Shoes,200,0,헤로스리아 픽스 샌들,고급샌들,Equipment Archive > Shoes > Lv 200+,2000000
470157,Hs_Delay_Sandle,Herosria Cool Sandals,Shoes,200,0,헤로스리아 쿨 샌들,생명나무줄기슈즈,Equipment Archive > Shoes > Lv 200+,2000000
470173,Flame_Rune_Boots,Rune Boots of Flame,Shoes,230,1,화염의 룬 부츠,Flame_Rune_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470174,Plain_Rune_Boots,Rune Boots of Plain,Shoes,230,1,초원의 룬 부츠,Plain_Rune_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470175,Ice_Rune_Boots,Rune Boots of Ice,Shoes,230,1,얼음의 룬 부츠,Ice_Rune_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470176,Death_Rune_Boots,Rune Boots of Death,Shoes,230,1,죽음의 룬 부츠,Death_Rune_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470196,Glacier_Boots,Glacier Boots,Shoes,230,1,글레이시아 부츠,Glacier_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470197,D_Glacier_Boots,Dim Glacier Boots,Shoes,230,1,딤 글레이시아 부츠,D_Glacier_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470198,D_Glacier_Shoes,Dim Glacier Shoes,Shoes,230,1,딤 글레이시아 슈즈,D_Glacier_Shoes,Equipment Archive > Shoes > Lv 200+,2000000
470204,Corruption_Boots_K,Moan of Corruption,Shoes,240,1,타락의 신음,Moaning_of_EvilSpirits,Equipment Archive > Shoes > Lv 200+,2000000
470207,FateSin_Boots_CD,Boots of Good and Evil (Cardinal),Shoes,210,1,선악의 부츠(카디날),FateSin_Boots_CD,Equipment Archive > Shoes > Lv 200+,2000000
470208,FateSin_Boots_IQ,Boots of Good and Evil (Inquisitor),Shoes,210,1,선악의 부츠(인퀴지터),FateSin_Boots_IQ,Equipment Archive > Shoes > Lv 200+,2000000
470209,FateSin_Boots_SOA,Boots of Good and Evil (Soul Ascetic),Shoes,210,1,선악의 부츠(영도사),FateSin_Boots_SOA,Equipment Archive > Shoes > Lv 200+,2000000
470210,FateSin_Boots_BO,Boots of Good and Evil (Biolo),Shoes,210,1,선악의 부츠(바이올로),FateSin_Boots_BO,Equipment Archive > Shoes > Lv 200+,2000000
470211,FateSin_Boots_DK,Boots of Good and Evil (Dragon Knight),Shoes,210,1,선악의 부츠(드래곤 나이트),FateSin_Boots_DK,Equipment Archive > Shoes > Lv 200+,2000000
470212,FateSin_Boots_SH,Boots of Good and Evil (Spirit Handler),Shoes,210,1,선악의 부츠(혼령사),FateSin_Boots_SH,Equipment Archive > Shoes > Lv 200+,2000000
470213,FateSin_Boots_EM,Boots of Good and Evil (Elemental Master),Shoes,210,1,선악의 부츠(엘레멘탈 마스터),FateSin_Boots_EM,Equipment Archive > Shoes > Lv 200+,2000000
470214,FateSin_Boots_WH,Boots of Good and Evil (Windhawk),Shoes,210,1,선악의 부츠(윈드호크),FateSin_Boots_WH,Equipment Archive > Shoes > Lv 200+,2000000
470215,FateSin_Boots_SKE,Boots of Good and Evil (Sky Emperor),Shoes,210,1,선악의 부츠(천제),FateSin_Boots_SKE,Equipment Archive > Shoes > Lv 200+,2000000
470221,FateSin_Boots_MT,Boots of Good and Evil (Meister),Shoes,210,1,선악의 부츠(마이스터),FateSin_Boots_MT,Equipment Archive > Shoes > Lv 200+,2000000
470222,FateSin_Boots_SHC,Boots of Good and Evil (Shadow Cross),Shoes,210,1,선악의 부츠(쉐도우 크로스),FateSin_Boots_SHC,Equipment Archive > Shoes > Lv 200+,2000000
470223,FateSin_Boots_SS,Boots of Good and Evil (Shinkiro & Shiranui),Shoes,210,1,선악의 부츠(신키로&시라누이),FateSin_Boots_SS,Equipment Archive > Shoes > Lv 200+,2000000
470224,FateSin_Boots_ABC,Boots of Good and Evil (Abyss Chaser),Shoes,210,1,선악의 부츠(어비스 체이서),FateSin_Boots_ABC,Equipment Archive > Shoes > Lv 200+,2000000
470225,FateSin_Boots_TR,Boots of Good and Evil (Troubadour & Trouvere),Shoes,210,1,선악의 부츠(트루바두르&트루베르),FateSin_Boots_TR,Equipment Archive > Shoes > Lv 200+,2000000
470226,FateSin_Boots_HN,Boots of Good and Evil (Hyper Novice),Shoes,210,1,선악의 부츠(하이퍼 노비스),FateSin_Boots_HN,Equipment Archive > Shoes > Lv 200+,2000000
470236,FateSin_Boots_IG,Boots of Good and Evil (Imperial Guard),Shoes,210,1,선악의 부츠(임페리얼 가드),FateSin_Boots_IG,Equipment Archive > Shoes > Lv 200+,2000000
470237,FateSin_Boots_AG,Boots of Good and Evil (Arch Mage),Shoes,210,1,선악의 부츠(아크 메이지),FateSin_Boots_AG,Equipment Archive > Shoes > Lv 200+,2000000
470238,FateSin_Boots_NW,Boots of Good and Evil (Night Watch),Shoes,210,1,선악의 부츠(나이트 워치),FateSin_Boots_NW,Equipment Archive > Shoes > Lv 200+,2000000
470260,Gaebolg_Boots,Gaebolg Boots,Shoes,245,1,게오보르그 부츠,Gaebolg_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470261,Gaebolg_Shoes,Gaebolg Shoes,Shoes,245,1,게오보르그 슈즈,Gaebolg_Shoes,Equipment Archive > Shoes > Lv 200+,2000000
470265,FuriousBoots,Furious Boots,Shoes,220,1,진노의 부츠,Two_Side_Diamond_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470303,Yorscalp_Boots,Yorscalp Boots,Shoes,250,1,요르스칼프 부츠,Yorscalp_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470304,Yorscalp_Shoes,Yorscalp Shoes,Shoes,250,1,요르스칼프 슈즈,Yorscalp_Shoes,Equipment Archive > Shoes > Lv 200+,2000000
470313,Royal_H_Boots_A,Royal Hunting Boots A-type,Shoes,115,1,로얄 헌팅 부츠 A타입,Cursed_Devils_Boots_A,Equipment Archive > Shoes > Lv 100-129,200000
470314,Royal_H_Boots_B,Royal Hunting Boots B-type,Shoes,115,1,로얄 헌팅 부츠 B타입,Kingly_Boots,Equipment Archive > Shoes > Lv 100-129,200000
470333,Entwined_Boots,Entwined Magical Boots,Shoes,220,1,뒤엉킨 마력의 부츠,Entwined_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470334,Entwined_Shoes,Entwined Magical Shoes,Shoes,220,1,뒤엉킨 마력의 슈즈,Entwined_Shoes,Equipment Archive > Shoes > Lv 200+,2000000
470335,Dimension_B_Greave,Dimension World Battle Greaves,Shoes,260,1,차원 세계의 배틀 그리브,Dimension_B_Greave,Equipment Archive > Shoes > Lv 200+,2000000
470336,Dimension_H_Boots,Dimension World Hunting Boots,Shoes,260,1,차원 세계의 헌팅 부츠,Dimension_H_Boots,Equipment Archive > Shoes > Lv 200+,2000000
470337,Dimension_S_Shoes,Dimension World Spell Shoes,Shoes,260,1,차원 세계의 스펠 슈즈,Dimension_S_Shoes,Equipment Archive > Shoes > Lv 200+,2000000
470338,Dimension_M_Shoes,Dimension World Magic Shoes,Shoes,260,1,차원 세계의 마력 슈즈,Dimension_M_Shoes,Equipment Archive > Shoes > Lv 200+,2000000
470339,Dimension_E_Boots,Dimension World Executioner Boots,Shoes,260,1,차원 세계의 처형인 부츠,Dimension_E_Boots,Equipment Archive > Shoes > Lv 200+,2000000
480020,Auto_Engine_A,Automatic Engine Wing Type A,Garments,160,1,오토매틱 엔진윙 A타입,Auto_Engine_A,Equipment Archive > Garments > Lv 160-199,1000000
480021,Auto_Engine_B,Automatic Engine Wing Type B,Garments,160,1,오토매틱 엔진윙 B타입,Auto_Engine_B,Equipment Archive > Garments > Lv 160-199,1000000
480052,C_Sakura_Fes_TW,Costume Sakura Ribbon,Costumes,0,0,의상 벚꽃 축제 리본,C_Sakura_Fes_TW,Costume Capsule,100000
480055,C_Wing_Of_Angel_Move_RD,Costume Celestial Red Angel Wings,Costumes,0,0,의상 하늘하늘한 붉은 천사의 날개,루드라의날개,Costume Capsule,100000
480056,C_Wing_Of_Angel_Move_BK,Costume Heavenly Fallen Angel Wings,Costumes,0,0,의상 하늘하늘한 타락천사의 날개,타락천사의날개,Costume Capsule,100000
480058,C_Wing_Of_Angel_Move_GD,Costume Wavy Golden Angel Wings,Costumes,0,0,의상 하늘하늘한 황금천사의 날개,황금날개,Costume Capsule,100000
480065,MD_Geffen_Hood,Magic Barrier Manteau,Garments,230,1,매직 배리어 망토,MD_Geffen_Hood,Equipment Archive > Garments > Lv 200+,2000000
480066,MD_Geffen_Hood2,Magic Barrier Muffler,Garments,230,1,매직 배리어 머플러,MD_Geffen_Hood2,Equipment Archive > Garments > Lv 200+,2000000
480067,MD_Geffen_Hood3,Ravage Magic Manteau,Garments,230,1,레비지 매직 망토,MD_Geffen_Hood3,Equipment Archive > Garments > Lv 200+,2000000
480068,MD_Geffen_Hood4,Ravage Magic Muffler,Garments,230,1,레비지 매직 머플러,MD_Geffen_Hood4,Equipment Archive > Garments > Lv 200+,2000000
480069,C_Wing_Of_Angel_Move,Costume Heavenly Angel Wings,Costumes,0,0,의상 하늘하늘한 천사의 날개,대천사의날개,Costume Capsule,100000
480071,Calabash,Costume Calabash,Costumes,0,0,의상 호리병,Calabash,Costume Capsule,100000
480083,Egirnion_Manteau,Aegirnion Manteau,Garments,140,1,에기르니안 망토,에길망토,Equipment Archive > Garments > Lv 130-159,500000
